UTM_X,UTM_Y,Cota,Valor,Clase
424788.0,4573210.0,-51,7,gravillas y gravas
424788.0,4573210.0,-50,7,gravillas y gravas
424788.0,4573210.0,-49,7,gravillas y gravas
424788.0,4573210.0,-48,7,gravillas y gravas
424788.0,4573210.0,-47,0.01,arcillas y limos
424788.0,4573210.0,-46,0.01,arcillas y limos
424788.0,4573210.0,-45,0.01,arcillas y limos
424788.0,4573210.0,-44,0.01,arcillas y limos
424788.0,4573210.0,-43,1.15,arenas
424788.0,4573210.0,-42,1.15,arenas
424788.0,4573210.0,-41,1.15,arenas
424788.0,4573210.0,-40,1.15,arenas
424788.0,4573210.0,-39,0.0001,arcillas y limos
424788.0,4573210.0,-38,0.0001,arcillas y limos
424788.0,4573210.0,-37,0.0001,arcillas y limos
424788.0,4573210.0,-36,0.0001,arcillas y limos
424788.0,4573210.0,-35,0.0001,arcillas y limos
424788.0,4573210.0,-34,0.0001,arcillas y limos
424788.0,4573210.0,-33,0.01,arcillas y limos
424788.0,4573210.0,-32,0.01,arcillas y limos
424788.0,4573210.0,-31,0.01,arcillas y limos
424788.0,4573210.0,-30,0.01,arcillas y limos
424788.0,4573210.0,-29,0.01,arcillas y limos
424788.0,4573210.0,-28,0.01,arcillas y limos
424788.0,4573210.0,-27,0.01,arcillas y limos
424788.0,4573210.0,-26,0.01,arcillas y limos
424788.0,4573210.0,-25,0.01,arcillas y limos
424788.0,4573210.0,-24,1.15,arenas
424788.0,4573210.0,-23,1.15,arenas
424788.0,4573210.0,-22,1.15,arenas
424788.0,4573210.0,-21,1.15,arenas
424788.0,4573210.0,-20,1.15,arenas
424788.0,4573210.0,-19,1.15,arenas
424788.0,4573210.0,-18,1.15,arenas
424788.0,4573210.0,-17,0.0001,arcillas y limos
424788.0,4573210.0,-16,0.0001,arcillas y limos
424788.0,4573210.0,-15,0.0001,arcillas y limos
424788.0,4573210.0,-14,1.15,arenas
424788.0,4573210.0,-13,1.15,arenas
424788.0,4573210.0,-12,1.15,arenas
424788.0,4573210.0,-11,1.15,arenas
424788.0,4573210.0,-10,1.15,arenas
424788.0,4573210.0,-9,1.15,arenas
424788.0,4573210.0,-8,1.15,arenas
424788.0,4573210.0,-7,1.15,arenas
424788.0,4573210.0,-6,1.15,arenas
424788.0,4573210.0,-5,1.15,arenas
424788.0,4573210.0,-4,1.15,arenas
424788.0,4573210.0,-3,0.0001,arcillas y limos
424788.0,4573210.0,-2,0.0001,arcillas y limos
424788.0,4573210.0,-1,0.0001,arcillas y limos
424788.0,4573210.0,0,0.0001,arcillas y limos
424788.0,4573210.0,1,0.0001,arcillas y limos
424788.0,4573210.0,2,0.0001,arcillas y limos
422525.0,4573983.0,-62,7,gravillas y gravas
422525.0,4573983.0,-61,7,gravillas y gravas
422525.0,4573983.0,-60,7,gravillas y gravas
422525.0,4573983.0,-59,7,gravillas y gravas
422525.0,4573983.0,-58,7,gravillas y gravas
422525.0,4573983.0,-57,7,gravillas y gravas
422525.0,4573983.0,-56,7,gravillas y gravas
422525.0,4573983.0,-55,7,gravillas y gravas
422525.0,4573983.0,-54,7,gravillas y gravas
422525.0,4573983.0,-53,7,gravillas y gravas
422525.0,4573983.0,-52,7,gravillas y gravas
422525.0,4573983.0,-51,7,gravillas y gravas
422525.0,4573983.0,-50,7,gravillas y gravas
422525.0,4573983.0,-49,7,gravillas y gravas
422525.0,4573983.0,-48,7,gravillas y gravas
422525.0,4573983.0,-47,7,gravillas y gravas
422525.0,4573983.0,-46,7,gravillas y gravas
422525.0,4573983.0,-45,7,gravillas y gravas
422525.0,4573983.0,-44,7,gravillas y gravas
422525.0,4573983.0,-43,7,gravillas y gravas
422525.0,4573983.0,-42,7,gravillas y gravas
422525.0,4573983.0,-41,7,gravillas y gravas
422525.0,4573983.0,-40,7,gravillas y gravas
422525.0,4573983.0,-39,7,gravillas y gravas
422525.0,4573983.0,-38,7,gravillas y gravas
422525.0,4573983.0,-37,7,gravillas y gravas
422525.0,4573983.0,-36,7,gravillas y gravas
422525.0,4573983.0,-35,7,gravillas y gravas
422525.0,4573983.0,-34,0.01,arcillas y limos
422525.0,4573983.0,-33,0.01,arcillas y limos
422525.0,4573983.0,-32,0.01,arcillas y limos
422525.0,4573983.0,-31,0.001,arcillas y limos
422525.0,4573983.0,-30,0.001,arcillas y limos
422525.0,4573983.0,-29,0.001,arcillas y limos
422525.0,4573983.0,-28,0.001,arcillas y limos
422525.0,4573983.0,-27,0.001,arcillas y limos
422525.0,4573983.0,-26,0.01,arcillas y limos
422525.0,4573983.0,-25,0.01,arcillas y limos
422525.0,4573983.0,-24,0.01,arcillas y limos
422525.0,4573983.0,-23,0.001,arcillas y limos
422525.0,4573983.0,-22,0.001,arcillas y limos
422525.0,4573983.0,-21,0.001,arcillas y limos
422525.0,4573983.0,-20,0.001,arcillas y limos
422525.0,4573983.0,-19,0.001,arcillas y limos
422525.0,4573983.0,-18,0.001,arcillas y limos
422525.0,4573983.0,-17,0.001,arcillas y limos
422525.0,4573983.0,-16,0.01,arcillas y limos
422525.0,4573983.0,-15,0.001,arcillas y limos
422525.0,4573983.0,-14,0.001,arcillas y limos
422525.0,4573983.0,-13,0.001,arcillas y limos
422525.0,4573983.0,-12,0.001,arcillas y limos
422525.0,4573983.0,-11,1.15,arenas
422525.0,4573983.0,-10,1.15,arenas
422525.0,4573983.0,-9,1.15,arenas
422525.0,4573983.0,-8,1.15,arenas
422525.0,4573983.0,-7,1.15,arenas
422525.0,4573983.0,-6,1.15,arenas
422525.0,4573983.0,-5,1.15,arenas
422525.0,4573983.0,-4,1.15,arenas
422525.0,4573983.0,-3,1.15,arenas
422525.0,4573983.0,-2,1.15,arenas
422525.0,4573983.0,-1,1.15,arenas
422525.0,4573983.0,0,1.15,arenas
422525.0,4573983.0,1,0.001,arcillas y limos
422525.0,4573983.0,2,0.001,arcillas y limos
422270.0,4573050.0,-16,0.16,arcillas y limos
422270.0,4573050.0,-15,0.16,arcillas y limos
422270.0,4573050.0,-14,0.16,arcillas y limos
422270.0,4573050.0,-13,0.16,arcillas y limos
422270.0,4573050.0,-12,0.16,arcillas y limos
422270.0,4573050.0,-11,1.15,arenas
422270.0,4573050.0,-10,0.45,arcillas y limos
422270.0,4573050.0,-9,0.45,arcillas y limos
422270.0,4573050.0,-8,0.004,arcillas y limos
422270.0,4573050.0,-7,3.5,arenas
422270.0,4573050.0,-6,3.5,arenas
422270.0,4573050.0,-5,3.5,arenas
422270.0,4573050.0,-4,3.5,arenas
422270.0,4573050.0,-3,3.5,arenas
422270.0,4573050.0,-2,3.5,arenas
422270.0,4573050.0,-1,3.5,arenas
422270.0,4573050.0,0,0.004,arcillas y limos
422270.0,4573050.0,1,0.004,arcillas y limos
422270.0,4573050.0,2,0.065,arcillas y limos
422270.0,4573050.0,3,0.065,arcillas y limos
422643.0,4573205.0,-33,0.001,arcillas y limos
422643.0,4573205.0,-32,0.001,arcillas y limos
422643.0,4573205.0,-31,0.001,arcillas y limos
422643.0,4573205.0,-30,0.001,arcillas y limos
422643.0,4573205.0,-29,0.001,arcillas y limos
422643.0,4573205.0,-28,0.001,arcillas y limos
422643.0,4573205.0,-27,0.001,arcillas y limos
422643.0,4573205.0,-26,0.001,arcillas y limos
422643.0,4573205.0,-25,0.001,arcillas y limos
422643.0,4573205.0,-24,0.001,arcillas y limos
422643.0,4573205.0,-23,0.001,arcillas y limos
422643.0,4573205.0,-22,0.001,arcillas y limos
422643.0,4573205.0,-21,0.001,arcillas y limos
422643.0,4573205.0,-20,0.001,arcillas y limos
422643.0,4573205.0,-19,0.001,arcillas y limos
422643.0,4573205.0,-18,0.01,arcillas y limos
422643.0,4573205.0,-17,0.01,arcillas y limos
422643.0,4573205.0,-16,0.01,arcillas y limos
422643.0,4573205.0,-15,0.01,arcillas y limos
422643.0,4573205.0,-14,0.01,arcillas y limos
422643.0,4573205.0,-13,0.01,arcillas y limos
422643.0,4573205.0,-12,0.01,arcillas y limos
422643.0,4573205.0,-11,0.01,arcillas y limos
422643.0,4573205.0,-10,0.01,arcillas y limos
422643.0,4573205.0,-9,0.01,arcillas y limos
422643.0,4573205.0,-8,0.01,arcillas y limos
422643.0,4573205.0,-7,1.15,arenas
422643.0,4573205.0,-6,1.15,arenas
422643.0,4573205.0,-5,1.15,arenas
422643.0,4573205.0,-4,1.15,arenas
422643.0,4573205.0,-3,1.15,arenas
422643.0,4573205.0,-2,1.15,arenas
422643.0,4573205.0,-1,0.001,arcillas y limos
422643.0,4573205.0,0,0.001,arcillas y limos
422643.0,4573205.0,1,0.001,arcillas y limos
422643.0,4573205.0,2,0.001,arcillas y limos
422643.0,4573205.0,3,0.065,arcillas y limos
422643.0,4573205.0,4,0.065,arcillas y limos
422717.0,4573085.0,-28,0.001,arcillas y limos
422717.0,4573085.0,-27,0.001,arcillas y limos
422717.0,4573085.0,-26,0.001,arcillas y limos
422717.0,4573085.0,-25,0.001,arcillas y limos
422717.0,4573085.0,-24,0.001,arcillas y limos
422717.0,4573085.0,-23,0.001,arcillas y limos
422717.0,4573085.0,-22,0.001,arcillas y limos
422717.0,4573085.0,-21,0.001,arcillas y limos
422717.0,4573085.0,-20,0.01,arcillas y limos
422717.0,4573085.0,-19,0.01,arcillas y limos
422717.0,4573085.0,-18,0.01,arcillas y limos
422717.0,4573085.0,-17,0.01,arcillas y limos
422717.0,4573085.0,-16,0.01,arcillas y limos
422717.0,4573085.0,-15,0.01,arcillas y limos
422717.0,4573085.0,-14,0.01,arcillas y limos
422717.0,4573085.0,-13,0.01,arcillas y limos
422717.0,4573085.0,-12,0.01,arcillas y limos
422717.0,4573085.0,-11,0.01,arcillas y limos
422717.0,4573085.0,-10,0.01,arcillas y limos
422717.0,4573085.0,-9,0.01,arcillas y limos
422717.0,4573085.0,-8,0.01,arcillas y limos
422717.0,4573085.0,-7,1.15,arenas
422717.0,4573085.0,-6,1.15,arenas
422717.0,4573085.0,-5,1.15,arenas
422717.0,4573085.0,-4,1.15,arenas
422717.0,4573085.0,-3,1.15,arenas
422717.0,4573085.0,-2,1.15,arenas
422717.0,4573085.0,-1,1.15,arenas
422717.0,4573085.0,0,0.001,arcillas y limos
422717.0,4573085.0,1,0.001,arcillas y limos
422717.0,4573085.0,2,0.001,arcillas y limos
422717.0,4573085.0,3,0.065,arcillas y limos
422865.0,4573473.0,-18,0.001,arcillas y limos
422865.0,4573473.0,-17,0.001,arcillas y limos
422865.0,4573473.0,-16,0.001,arcillas y limos
422865.0,4573473.0,-15,0.01,arcillas y limos
422865.0,4573473.0,-14,0.01,arcillas y limos
422865.0,4573473.0,-13,0.01,arcillas y limos
422865.0,4573473.0,-12,0.01,arcillas y limos
422865.0,4573473.0,-11,0.01,arcillas y limos
422865.0,4573473.0,-10,0.01,arcillas y limos
422865.0,4573473.0,-9,0.01,arcillas y limos
422865.0,4573473.0,-8,1.15,arenas
422865.0,4573473.0,-7,1.15,arenas
422865.0,4573473.0,-6,1.15,arenas
422865.0,4573473.0,-5,1.15,arenas
422865.0,4573473.0,-4,1.15,arenas
422865.0,4573473.0,-3,1.15,arenas
422865.0,4573473.0,-2,1.15,arenas
422865.0,4573473.0,-1,0.001,arcillas y limos
422865.0,4573473.0,0,0.001,arcillas y limos
422865.0,4573473.0,1,0.001,arcillas y limos
422865.0,4573473.0,2,0.001,arcillas y limos
422865.0,4573473.0,3,0.065,arcillas y limos
424345.0,4572270.0,-35,0.0001,arcillas y limos
424345.0,4572270.0,-34,0.0001,arcillas y limos
424345.0,4572270.0,-33,0.0001,arcillas y limos
424345.0,4572270.0,-32,0.0001,arcillas y limos
424345.0,4572270.0,-31,0.0001,arcillas y limos
424345.0,4572270.0,-30,0.0001,arcillas y limos
424345.0,4572270.0,-29,0.0001,arcillas y limos
424345.0,4572270.0,-28,0.0001,arcillas y limos
424345.0,4572270.0,-27,0.01,arcillas y limos
424345.0,4572270.0,-26,0.0001,arcillas y limos
424345.0,4572270.0,-25,0.0001,arcillas y limos
424345.0,4572270.0,-24,0.01,arcillas y limos
424345.0,4572270.0,-23,0.0001,arcillas y limos
424345.0,4572270.0,-22,0.01,arcillas y limos
424345.0,4572270.0,-21,0.0001,arcillas y limos
424345.0,4572270.0,-20,0.0001,arcillas y limos
424345.0,4572270.0,-19,0.0001,arcillas y limos
424345.0,4572270.0,-18,0.0001,arcillas y limos
424345.0,4572270.0,-17,0.0001,arcillas y limos
424345.0,4572270.0,-16,0.0001,arcillas y limos
424345.0,4572270.0,-15,1.15,arenas
424345.0,4572270.0,-14,0.0001,arcillas y limos
424345.0,4572270.0,-13,1.15,arenas
424345.0,4572270.0,-12,0.01,arcillas y limos
424345.0,4572270.0,-11,0.01,arcillas y limos
424345.0,4572270.0,-10,0.01,arcillas y limos
424345.0,4572270.0,-9,1.15,arenas
424345.0,4572270.0,-8,1.15,arenas
424345.0,4572270.0,-7,0.0001,arcillas y limos
424345.0,4572270.0,-6,1.15,arenas
424345.0,4572270.0,-5,1.15,arenas
424345.0,4572270.0,-4,0.01,arcillas y limos
424345.0,4572270.0,-3,0.01,arcillas y limos
424345.0,4572270.0,-2,1.15,arenas
424345.0,4572270.0,-1,0.0004,arcillas y limos
424345.0,4572270.0,0,0.065,arcillas y limos
422597.0,4572114.0,-60,7,gravillas y gravas
422597.0,4572114.0,-59,7,gravillas y gravas
422597.0,4572114.0,-58,7,gravillas y gravas
422597.0,4572114.0,-57,7,gravillas y gravas
422597.0,4572114.0,-56,7,gravillas y gravas
422597.0,4572114.0,-55,7,gravillas y gravas
422597.0,4572114.0,-54,7,gravillas y gravas
422597.0,4572114.0,-53,1.15,arenas
422597.0,4572114.0,-52,1.15,arenas
422597.0,4572114.0,-51,1.15,arenas
422597.0,4572114.0,-50,1.15,arenas
422597.0,4572114.0,-49,1.15,arenas
422597.0,4572114.0,-48,1.15,arenas
422597.0,4572114.0,-47,1.15,arenas
422597.0,4572114.0,-46,0.0001,arcillas y limos
422597.0,4572114.0,-45,0.0001,arcillas y limos
422597.0,4572114.0,-44,0.0001,arcillas y limos
422597.0,4572114.0,-43,0.0001,arcillas y limos
422597.0,4572114.0,-42,0.0001,arcillas y limos
422597.0,4572114.0,-41,0.0001,arcillas y limos
422597.0,4572114.0,-40,0.0001,arcillas y limos
422597.0,4572114.0,-39,0.0001,arcillas y limos
422597.0,4572114.0,-38,0.0001,arcillas y limos
422597.0,4572114.0,-37,0.0001,arcillas y limos
422597.0,4572114.0,-36,0.0001,arcillas y limos
422597.0,4572114.0,-35,0.0001,arcillas y limos
422597.0,4572114.0,-34,0.0001,arcillas y limos
422597.0,4572114.0,-33,0.0001,arcillas y limos
422597.0,4572114.0,-32,0.0001,arcillas y limos
422597.0,4572114.0,-31,0.0001,arcillas y limos
422597.0,4572114.0,-30,0.0001,arcillas y limos
422597.0,4572114.0,-29,0.0001,arcillas y limos
422597.0,4572114.0,-28,0.0001,arcillas y limos
422597.0,4572114.0,-27,0.0001,arcillas y limos
422597.0,4572114.0,-26,0.0001,arcillas y limos
422597.0,4572114.0,-25,0.0001,arcillas y limos
422597.0,4572114.0,-24,0.0001,arcillas y limos
422597.0,4572114.0,-23,0.0001,arcillas y limos
422597.0,4572114.0,-22,0.0001,arcillas y limos
422597.0,4572114.0,-21,0.0001,arcillas y limos
422597.0,4572114.0,-20,0.0001,arcillas y limos
422597.0,4572114.0,-19,0.0001,arcillas y limos
422597.0,4572114.0,-18,0.0001,arcillas y limos
422597.0,4572114.0,-17,0.0001,arcillas y limos
422597.0,4572114.0,-16,0.0001,arcillas y limos
422597.0,4572114.0,-15,0.0001,arcillas y limos
422597.0,4572114.0,-14,0.0004,arcillas y limos
422597.0,4572114.0,-13,0.0004,arcillas y limos
422597.0,4572114.0,-12,0.0004,arcillas y limos
422597.0,4572114.0,-11,0.0004,arcillas y limos
422597.0,4572114.0,-10,0.0004,arcillas y limos
422597.0,4572114.0,-9,1.15,arenas
422597.0,4572114.0,-8,1.15,arenas
422597.0,4572114.0,-7,1.15,arenas
422597.0,4572114.0,-6,1.15,arenas
422597.0,4572114.0,-5,1.15,arenas
422597.0,4572114.0,-4,1.15,arenas
422597.0,4572114.0,-3,1.15,arenas
422597.0,4572114.0,-2,0.0004,arcillas y limos
422597.0,4572114.0,-1,1.15,arenas
422597.0,4572114.0,0,1.15,arenas
422597.0,4572114.0,1,0.065,arcillas y limos
422263.0,4572006.0,-31,0.0001,arcillas y limos
422263.0,4572006.0,-30,0.0001,arcillas y limos
422263.0,4572006.0,-29,0.0001,arcillas y limos
422263.0,4572006.0,-28,0.0001,arcillas y limos
422263.0,4572006.0,-27,0.0001,arcillas y limos
422263.0,4572006.0,-26,0.0001,arcillas y limos
422263.0,4572006.0,-25,0.0001,arcillas y limos
422263.0,4572006.0,-24,0.0001,arcillas y limos
422263.0,4572006.0,-23,0.0001,arcillas y limos
422263.0,4572006.0,-22,0.0001,arcillas y limos
422263.0,4572006.0,-21,0.0001,arcillas y limos
422263.0,4572006.0,-20,0.0001,arcillas y limos
422263.0,4572006.0,-19,0.0001,arcillas y limos
422263.0,4572006.0,-18,0.0001,arcillas y limos
422263.0,4572006.0,-17,0.0001,arcillas y limos
422263.0,4572006.0,-16,0.0004,arcillas y limos
422263.0,4572006.0,-15,0.0004,arcillas y limos
422263.0,4572006.0,-14,1.15,arenas
422263.0,4572006.0,-13,1.15,arenas
422263.0,4572006.0,-12,1.15,arenas
422263.0,4572006.0,-11,1.15,arenas
422263.0,4572006.0,-10,1.15,arenas
422263.0,4572006.0,-9,1.15,arenas
422263.0,4572006.0,-8,1.15,arenas
422263.0,4572006.0,-7,1.15,arenas
422263.0,4572006.0,-6,1.15,arenas
422263.0,4572006.0,-5,1.15,arenas
422263.0,4572006.0,-4,1.15,arenas
422263.0,4572006.0,-3,1.15,arenas
422263.0,4572006.0,-2,1.15,arenas
422263.0,4572006.0,-1,1.15,arenas
422263.0,4572006.0,0,0.065,arcillas y limos
422263.0,4572006.0,1,0.065,arcillas y limos
422796.0,4572005.0,-59,7,gravillas y gravas
422796.0,4572005.0,-58,7,gravillas y gravas
422796.0,4572005.0,-57,7,gravillas y gravas
422796.0,4572005.0,-56,7,gravillas y gravas
422796.0,4572005.0,-55,7,gravillas y gravas
422796.0,4572005.0,-54,7,gravillas y gravas
422796.0,4572005.0,-53,1.15,arenas
422796.0,4572005.0,-52,0.0004,arcillas y limos
422796.0,4572005.0,-51,1.15,arenas
422796.0,4572005.0,-50,1.15,arenas
422796.0,4572005.0,-49,1.15,arenas
422796.0,4572005.0,-48,1.15,arenas
422796.0,4572005.0,-47,1.15,arenas
422796.0,4572005.0,-46,0.0001,arcillas y limos
422796.0,4572005.0,-45,0.0001,arcillas y limos
422796.0,4572005.0,-44,0.0001,arcillas y limos
422796.0,4572005.0,-43,0.0001,arcillas y limos
422796.0,4572005.0,-42,0.0001,arcillas y limos
422796.0,4572005.0,-41,0.0001,arcillas y limos
422796.0,4572005.0,-40,0.0001,arcillas y limos
422796.0,4572005.0,-39,0.0001,arcillas y limos
422796.0,4572005.0,-38,0.0001,arcillas y limos
422796.0,4572005.0,-37,0.0001,arcillas y limos
422796.0,4572005.0,-36,0.0001,arcillas y limos
422796.0,4572005.0,-35,0.0001,arcillas y limos
422796.0,4572005.0,-34,0.0001,arcillas y limos
422796.0,4572005.0,-33,0.0001,arcillas y limos
422796.0,4572005.0,-32,0.0001,arcillas y limos
422796.0,4572005.0,-31,0.0001,arcillas y limos
422796.0,4572005.0,-30,0.0001,arcillas y limos
422796.0,4572005.0,-29,0.0001,arcillas y limos
422796.0,4572005.0,-28,0.0001,arcillas y limos
422796.0,4572005.0,-27,0.0001,arcillas y limos
422796.0,4572005.0,-26,0.0001,arcillas y limos
422796.0,4572005.0,-25,0.0001,arcillas y limos
422796.0,4572005.0,-24,0.0001,arcillas y limos
422796.0,4572005.0,-23,0.0001,arcillas y limos
422796.0,4572005.0,-22,0.0001,arcillas y limos
422796.0,4572005.0,-21,0.0001,arcillas y limos
422796.0,4572005.0,-20,0.0001,arcillas y limos
422796.0,4572005.0,-19,0.0001,arcillas y limos
422796.0,4572005.0,-18,0.0001,arcillas y limos
422796.0,4572005.0,-17,0.0001,arcillas y limos
422796.0,4572005.0,-16,0.0001,arcillas y limos
422796.0,4572005.0,-15,0.0001,arcillas y limos
422796.0,4572005.0,-14,0.0001,arcillas y limos
422796.0,4572005.0,-13,0.0004,arcillas y limos
422796.0,4572005.0,-12,0.0004,arcillas y limos
422796.0,4572005.0,-11,0.0004,arcillas y limos
422796.0,4572005.0,-10,0.0004,arcillas y limos
422796.0,4572005.0,-9,0.0001,arcillas y limos
422796.0,4572005.0,-8,1.15,arenas
422796.0,4572005.0,-7,1.15,arenas
422796.0,4572005.0,-6,1.15,arenas
422796.0,4572005.0,-5,1.15,arenas
422796.0,4572005.0,-4,1.15,arenas
422796.0,4572005.0,-3,1.15,arenas
422796.0,4572005.0,-2,0.0004,arcillas y limos
422796.0,4572005.0,-1,0.0004,arcillas y limos
422796.0,4572005.0,0,1.15,arenas
422796.0,4572005.0,1,1.15,arenas
422916.0,4572162.0,-34,0.0001,arcillas y limos
422916.0,4572162.0,-33,0.0001,arcillas y limos
422916.0,4572162.0,-32,0.0001,arcillas y limos
422916.0,4572162.0,-31,0.0001,arcillas y limos
422916.0,4572162.0,-30,0.0001,arcillas y limos
422916.0,4572162.0,-29,0.0001,arcillas y limos
422916.0,4572162.0,-28,0.0001,arcillas y limos
422916.0,4572162.0,-27,0.0001,arcillas y limos
422916.0,4572162.0,-26,0.0001,arcillas y limos
422916.0,4572162.0,-25,0.0001,arcillas y limos
422916.0,4572162.0,-24,0.0001,arcillas y limos
422916.0,4572162.0,-23,0.0001,arcillas y limos
422916.0,4572162.0,-22,0.0001,arcillas y limos
422916.0,4572162.0,-21,0.0001,arcillas y limos
422916.0,4572162.0,-20,0.0001,arcillas y limos
422916.0,4572162.0,-19,0.0001,arcillas y limos
422916.0,4572162.0,-18,0.0001,arcillas y limos
422916.0,4572162.0,-17,0.0001,arcillas y limos
422916.0,4572162.0,-16,1.15,arenas
422916.0,4572162.0,-15,0.0001,arcillas y limos
422916.0,4572162.0,-14,0.0001,arcillas y limos
422916.0,4572162.0,-13,1.15,arenas
422916.0,4572162.0,-12,0.0004,arcillas y limos
422916.0,4572162.0,-11,0.0004,arcillas y limos
422916.0,4572162.0,-10,1.15,arenas
422916.0,4572162.0,-9,1.15,arenas
422916.0,4572162.0,-8,1.15,arenas
422916.0,4572162.0,-7,1.15,arenas
422916.0,4572162.0,-6,1.15,arenas
422916.0,4572162.0,-5,1.15,arenas
422916.0,4572162.0,-4,1.15,arenas
422916.0,4572162.0,-3,1.15,arenas
422916.0,4572162.0,-2,1.15,arenas
422916.0,4572162.0,-1,1.15,arenas
422916.0,4572162.0,0,0.065,arcillas y limos
424353.0,4572813.0,-59,7,gravillas y gravas
424353.0,4572813.0,-58,7,gravillas y gravas
424353.0,4572813.0,-57,7,gravillas y gravas
424353.0,4572813.0,-56,7,gravillas y gravas
424353.0,4572813.0,-55,7,gravillas y gravas
424353.0,4572813.0,-54,1.15,arenas
424353.0,4572813.0,-53,1.15,arenas
424353.0,4572813.0,-52,1.15,arenas
424353.0,4572813.0,-51,1.15,arenas
424353.0,4572813.0,-50,1.15,arenas
424353.0,4572813.0,-49,0.0001,arcillas y limos
424353.0,4572813.0,-48,0.0001,arcillas y limos
424353.0,4572813.0,-47,0.0001,arcillas y limos
424353.0,4572813.0,-46,0.0001,arcillas y limos
424353.0,4572813.0,-45,0.0001,arcillas y limos
424353.0,4572813.0,-44,0.0001,arcillas y limos
424353.0,4572813.0,-43,0.0001,arcillas y limos
424353.0,4572813.0,-42,0.0001,arcillas y limos
424353.0,4572813.0,-41,0.0001,arcillas y limos
424353.0,4572813.0,-40,0.0001,arcillas y limos
424353.0,4572813.0,-39,0.0001,arcillas y limos
424353.0,4572813.0,-38,0.0001,arcillas y limos
424353.0,4572813.0,-37,0.0001,arcillas y limos
424353.0,4572813.0,-36,0.0001,arcillas y limos
424353.0,4572813.0,-35,0.0001,arcillas y limos
424353.0,4572813.0,-34,0.0001,arcillas y limos
424353.0,4572813.0,-33,0.0001,arcillas y limos
424353.0,4572813.0,-32,0.0001,arcillas y limos
424353.0,4572813.0,-31,0.0001,arcillas y limos
424353.0,4572813.0,-30,0.0001,arcillas y limos
424353.0,4572813.0,-29,0.0001,arcillas y limos
